panel_id,split_id,seed,canonical_structure_group_id,canonical_smiles,source_domain,target_quantile_bin,assignment
seed41_independent_panel,11,202,E00_133_00451,CCCCCCCCCCCn1cccc1C1=[N+]2C(=Cc3c(C)cc(C)n3[B-]2(F)F)c2ccccc21,general_only,1,train
seed41_independent_panel,11,202,E00_133_00452,CCCCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCCCCCC)c(OCCCCCCCCCC)c3)c3nc4c5ccccc5c5ccccc5c4nc23)cc1OCCCCCCCCCC,general_only,2,train
seed41_independent_panel,11,202,E00_133_00453,CCCCCCCCCCn1cc(C2=C(c3cn(CCCCCCCCCC)c4ccccc34)C(=O)N(C)C2=O)c2ccccc21,general_only,2,train
seed41_independent_panel,11,202,E00_133_00454,CCCCCCCCCCn1nnc(-c2ccc(C#Cc3ccc(C#Cc4ccc(-c5nnn(CCCCCCCCCC)n5)cc4)c4nc5c6ccccc6c6ccccc6c5nc34)cc2)n1,general_only,4,train
seed41_independent_panel,11,202,E00_133_00455,CCCCCCCCN(CCCCCCCC)c1ccc(/C=C/c2ccc(C#Cc3ccc(-c4ccc(C#Cc5ccc(/C=C/c6ccc(N(CCCCCCCC)CCCCCCCC)cc6)cc5)cc4)cc3)cc2)cc1,general_only,5,train
seed41_independent_panel,11,202,E00_133_00456,CCCCCCCCN1c2ccc(C#Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2Sc2cc(C=O)ccc21,general_only,5,test
seed41_independent_panel,11,202,E00_133_00457,CCCCCCCCN1c2ccc(C#Cc3ccc(C(F)(F)F)cc3)cc2Sc2cc(C=O)ccc21,general_only,5,train
seed41_independent_panel,11,202,E00_133_00458,CCCCCCCCN1c2ccc(C#Cc3ccc(F)cc3)cc2Sc2cc(C=O)ccc21,general_only,5,test
seed41_independent_panel,11,202,E00_133_00459,CCCCCCCCN1c2ccc(C#Cc3ccc(OC)cc3)cc2Sc2cc(C=O)ccc21,general_only,5,train
seed41_independent_panel,11,202,E00_133_00460,CCCCCCCCN1c2ccccc2Sc2cc(/C=C/c3ccc(N(c4ccc(/C=C/c5ccc6c(c5)Sc5ccccc5N6CCCCCCCC)cc4)c4ccc(/C=C/c5ccc(/C=C/c6ccc(N(c7ccc(/C=C/c8ccc(N(c9ccccc9)c9ccccc9)cc8)cc7)c7ccc(/C=C/c8ccc(N(c9ccccc9)c9ccccc9)cc8)cc7)cc6)c6nsnc56)cc4)cc3)ccc21,general_only,1,test
seed41_independent_panel,11,202,E00_133_00461,CCCCCCCCN1c2ccccc2Sc2cc(/C=C/c3ccc(N(c4ccc(/C=C/c5ccc6c(c5)Sc5ccccc5N6CCCCCCCC)cc4)c4ccc(/C=C/c5ccc(/C=C/c6ccc(N(c7ccc(/C=C/c8ccc9c(c8)Sc8ccccc8N9CCCCCCCC)cc7)c7ccc(/C=C/c8ccc9c(c8)Sc8ccccc8N9CCCCCCCC)cc7)cc6)c6nsnc56)cc4)cc3)ccc21,general_only,1,test
seed41_independent_panel,11,202,E00_133_00462,CCCCCCCCOC(=O)c1cc2ccc3ccccc3c2c(C#N)c1N,general_only,4,train
seed41_independent_panel,11,202,E00_133_00463,CCCCCCCCOC(=O)c1ccc(-c2cc3ccc4cc(-c5ccc(C(=O)OCCCCCCCC)cc5)cc5ccc(c2)c3c45)cc1,general_only,6,train
seed41_independent_panel,11,202,E00_133_00464,CCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCCCC)c(OCCCCCCCC)c3)c3nc4c5ccccc5c5ccccc5c4nc23)cc1OCCCCCCCC,general_only,2,test
seed41_independent_panel,11,202,E00_133_00465,CCCCCCCCOc1ccc2c3cccc4c(OCCCCCCCC)ccc(c5cccc1c52)c43,general_only,4,train
seed41_independent_panel,11,202,E00_133_00466,CCCCCCCCc1ccc(-c2ccc(/C=C(\C#N)c3ccc(-c4cccc5cccc(-c6ccc(/C(C#N)=C/c7ccc(-c8ccc(CCCCCCCC)cc8)cc7)cc6)c45)cc3)cc2)cc1,general_only,7,train
seed41_independent_panel,11,202,E00_133_00467,CCCCCCCCc1ccc(-n2c3c(c4c2c2c(n4-c4ccc(CCCCCCCC)cc4)-c4ccccc4NB2c2ccccc2)B(c2ccccc2)Nc2ccccc2-3)cc1,general_only,8,test
seed41_independent_panel,11,202,E00_133_00468,CCCCCCCCn1c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2c2cc3c(cc21)c1ccc(/C=C/c2ccc(N(c4ccccc4)c4ccccc4)cc2)cc1n3CCCCCCCC,general_only,5,train
seed41_independent_panel,11,202,E00_133_00469,CCCCCCCCn1c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2c2cc3c(cc21)c1cc(/C=C/c2ccc(N(c4ccccc4)c4ccccc4)cc2)ccc1n3CCCCCCCC,general_only,6,train
seed41_independent_panel,11,202,E00_133_00470,CCCCCCCCn1nnc(-c2ccc(C#Cc3ccc(C#Cc4ccc(-c5nnn(CCCCCCCC)n5)cc4)c4nc5c6ccccc6c6ccccc6c5nc34)cc2)n1,general_only,4,train
seed41_independent_panel,11,202,E00_133_00471,CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(-c3ccc(C#Cc4ccc(N(CCCCCC)CCCCCC)cc4)cc3)cc2)cc1,general_only,7,train
seed41_independent_panel,11,202,E00_133_00472,CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(/C=C/c3ccc(-c4ccc(/C=C/c5ccc(C#Cc6ccc(N(CCCCCC)CCCCCC)cc6)cc5)cc4)cc3)cc2)cc1,general_only,6,train
seed41_independent_panel,11,202,E00_133_00473,CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(C#Cc3ccc(-c4ccc(C#Cc5ccc(C#Cc6ccc(N(CCCCCC)CCCCCC)cc6)cc5)cc4)cc3)cc2)cc1,general_only,7,train
seed41_independent_panel,11,202,E00_133_00474,CCCCCCOc1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(OCCCCCC)cc4)cc3)c3ccc(-c4nc5ccccc5nc4-c4ccc(N(c5ccc(/C=C/c6ccc(OCCCCCC)cc6)cc5)c5ccc(/C=C/c6ccc(OCCCCCC)cc6)cc5)cc4)cc3)cc2)cc1,general_only,5,train
seed41_independent_panel,11,202,E00_133_00475,CCCCCCOc1ccc(C#Cc2ccc(-c3ccc(-c4ccc(C#Cc5ccc(OCCCCCC)c(OCCCCCC)c5)s4)c4nsnc34)s2)cc1OCCCCCC,general_only,1,train
seed41_independent_panel,11,202,E00_133_00476,CCCCCCOc1ccc(C#Cc2ccc(C#CC#Cc3ccc(C#Cc4ccc(OCCCCCC)c(OCCCCCC)c4)c4nsnc34)c3nsnc23)cc1OCCCCCC,general_only,2,test
seed41_independent_panel,11,202,E00_133_00477,CCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCC)c(OCCCCCC)c3)c3nsnc23)cc1OCCCCCC,general_only,3,train
seed41_independent_panel,11,202,E00_133_00478,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(-c4ccc(N(c5ccc(OCCCCCC)cc5)c5ccc(OCCCCCC)cc5)cc4)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc2)cc1,general_only,0,train
seed41_independent_panel,11,202,E00_133_00479,CCCCCCc1cc2/c(=C(\C#N)C(=O)OC)s/c(=c3/s/c(=C(/C#N)C(=O)OC)c4cc(CCCCCC)sc34)c2s1,general_only,1,train
seed41_independent_panel,11,202,E00_133_00480,CCCCCCc1ccc(-n2c3[n+](c4c5ccccc5c5ccccc5c42)[B-](C)(C)c2cc(-n4c5ccccc5c5ccccc54)ccc2-3)cc1,general_only,8,train
seed41_independent_panel,11,202,E00_133_00481,CCCCCCc1ccc(-n2c3[n+](c4c5ccccc5c5ccccc5c42)[B-](C)(C)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)cc1,general_only,6,train
seed41_independent_panel,11,202,E00_133_00482,CCCCCCc1ccc(-n2c3[n+](c4c5ccccc5c5ccccc5c42)[B-](C)(C)c2ccc4ccccc4c2-3)cc1,general_only,6,train
seed41_independent_panel,11,202,E00_133_00483,CCCCCCc1ccc(-n2c3[n+](c4c5ccccc5c5ccccc5c42)[B-](C)(C)c2ccccc2-3)cc1,general_only,9,train
seed41_independent_panel,11,202,E00_133_00484,CCCCCCc1ccc(-n2c3c(c4c2c2c(n4-c4ccc(CCCCCC)cc4)-c4cccc(OC)c4NB2c2ccccc2)B(c2ccccc2)Nc2c(OC)cccc2-3)cc1,general_only,8,train
seed41_independent_panel,11,202,E00_133_00485,CCCCCCc1ccc(/C=C/c2ccc(CCCCCC)s2)s1,general_only,8,test
seed41_independent_panel,11,202,E00_133_00486,CCCCCCc1ccc2c(/C=N/c3cc(/N=C/c4c(O)ccc5cc(CCCCCC)ccc45)cc(/N=C/c4c(O)ccc5cc(CCCCCC)ccc45)c3)c(O)ccc2c1,general_only,3,train
seed41_independent_panel,11,202,E00_133_00487,CCCCCCc1ccc2c(/C=N/c3ccc(/N=C/c4c(O)ccc5cc(CCCCCC)ccc45)cc3)c(O)ccc2c1,general_only,2,train
seed41_independent_panel,11,202,E00_133_00488,CCCCCCc1ccc2c3c(ccc2c1)O[B-](F)(F)[N+](c1cc([N+]2=Cc4c(ccc5cc(CCCCCC)ccc45)O[B-]2(F)F)cc([N+]2=Cc4c(ccc5cc(CCCCCC)ccc45)O[B-]2(F)F)c1)=C3,general_only,4,train
seed41_independent_panel,11,202,E00_133_00489,CCCCCCc1ccc2c3c(ccc2c1)O[B-](F)(F)[N+](c1ccc([N+]2=Cc4c(ccc5cc(CCCCCC)ccc45)O[B-]2(F)F)cc1)=C3,general_only,4,train
seed41_independent_panel,11,202,E00_133_00490,CCCCCCc1ccc2c3c(ccc2c1)O[B-](c1ccccc1)(c1ccccc1)[N+](c1cc([N+]2=Cc4c(ccc5cc(CCCCCC)ccc45)O[B-]2(c2ccccc2)c2ccccc2)cc([N+]2=Cc4c(ccc5cc(CCCCCC)ccc45)O[B-]2(c2ccccc2)c2ccccc2)c1)=C3,general_only,2,train
seed41_independent_panel,11,202,E00_133_00491,CCCCCCc1ccc2c3c(ccc2c1)O[B-](c1ccccc1)(c1ccccc1)[N+](c1ccc([N+]2=Cc4c(ccc5cc(CCCCCC)ccc45)O[B-]2(c2ccccc2)c2ccccc2)cc1)=C3,general_only,2,test
seed41_independent_panel,11,202,E00_133_00492,CCCCCn1c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,general_only,5,train
seed41_independent_panel,11,202,E00_133_00493,CCCCN(CCCC)c1ccc(/C=C/c2ccc(-c3ccc(/C=C/c4ccc(N(CCCC)CCCC)cc4)cc3)cc2)cc1,general_only,6,train
seed41_independent_panel,11,202,E00_133_00494,CCCCN(CCCC)c1ccc(/C=C/c2ccc3c(c2)CCc2cc(/C=C/c4ccc(N(CCCC)CCCC)cc4)ccc2-3)cc1,general_only,5,train
seed41_independent_panel,11,202,E00_133_00495,CCCCN1/C(=C\c2c(-c3ccc(N(C)C)cc3)c(=O)c2=O)C=Cc2ccccc21,general_only,8,train
seed41_independent_panel,11,202,E00_133_00496,CCCCN1C(=O)C(=C/C=C/C=C/C=C2N(CCCC)c3ccccc3N2CCCC)C(=O)N(CCCC)C1=S,general_only,0,test
seed41_independent_panel,11,202,E00_133_00497,CCCCN1C(=O)C(=C/C=C/C=C2N(CCCC)c3ccccc3N2CCCC)C(=O)N(CCCC)C1=S,general_only,1,train
seed41_independent_panel,11,202,E00_133_00498,CCCCN1C(=O)C(=CC=C2N(CCCC)c3ccccc3N2CCCC)C(=O)N(CCCC)C1=S,general_only,3,train
seed41_independent_panel,11,202,E00_133_00499,CCCCN1C(=O)c2cccc3c(N(C)C)ccc(c23)C1=O,general_only,5,train
seed41_independent_panel,11,202,E00_133_00500,CCCCN1C(=O)c2cccc3c(OC)ccc(c23)C1=O,general_only,8,train
seed41_independent_panel,11,202,E00_133_00501,CCCCN1C(=O)c2cccc3cccc(c23)C1=O,general_only,9,train
seed41_independent_panel,11,202,E00_133_00502,CCCCN1C(=S)c2cccc3cccc(c23)C1=S,general_only,4,test
seed41_independent_panel,11,202,E00_133_00503,CCCCN1c2ccccc2Sc2cc(/C=C/C3=Nc4ccc5ccccc5c4C3(C)C)ccc21,general_only,3,test
seed41_independent_panel,11,202,E00_133_00504,CCCCN1c2ccccc2Sc2cc(/C=C/c3nc4nc5ccccc5nc4s3)ccc21,general_only,1,train
seed41_independent_panel,11,202,E00_133_00505,CCCCOC(=O)c1cc(Cl)c2c3c(Cl)cc4c5c(cc(Cl)c(c6c(Cl)cc(C(=O)OCCCC)c1c26)c53)C(=O)N(c1c(C(C)C)cccc1C(C)C)C4=O,general_only,2,train
seed41_independent_panel,11,202,E00_133_00506,CCCCOC(=O)c1cc(Cl)c2c3c(Cl)cc4c5c(cc(Cl)c(c6c(Oc7ccc(C(=O)OC)cc7)cc(C(=O)OCCCC)c1c26)c53)C(=O)N(c1c(C(C)C)cccc1C(C)C)C4=O,general_only,1,train
seed41_independent_panel,11,202,E00_133_00507,CCCCOC(=O)c1cc(Cl)c2c3c(Cl)cc4c5c(cc(Cl)c(c6c(Oc7ccc(OC)cc7)cc(C(=O)OCCCC)c1c26)c53)C(=O)N(c1c(C(C)C)cccc1C(C)C)C4=O,general_only,1,test
seed41_independent_panel,11,202,E00_133_00508,CCCCOC(=O)c1cc(Oc2ccc(C(C)(C)C)cc2)c2c3c(Cl)cc4c5c(cc(Cl)c(c6c(Oc7ccc(C(C)(C)C)cc7)cc(C(=O)OCCCC)c1c26)c53)C(=O)N(c1c(C(C)C)cccc1C(C)C)C4=O,general_only,1,train
seed41_independent_panel,11,202,E00_133_00509,CCCCOC(=O)c1cc(Oc2ccc(OC)cc2)c2c3c(Cl)cc4c5c(cc(Cl)c(c6c(Oc7ccc(OC)cc7)cc(C(=O)OCCCC)c1c26)c53)C(=O)N(c1c(C(C)C)cccc1C(C)C)C4=O,general_only,1,train
seed41_independent_panel,11,202,E00_133_00510,CCCCOc1ccc(-c2cc3c(o2)c(-c2ccc(OCCCC)cc2)c2n3[B-](F)(F)[N+]3=Cc4c(-c5ccc(OCCCC)cc5)c5oc(-c6ccc(OCCCC)cc6)cc5n4[B-](F)(F)[N+]3=C2)cc1,general_only,0,train
seed41_independent_panel,11,202,E00_133_00511,CCCCOc1ccc(-c2oc3c(-c4ccc(OCCCC)cc4)c4n(c3c2-c2ccc(OCCCC)cc2)[B-](F)(F)[N+]2=Cc3c(-c5ccc(OCCCC)cc5)c5oc(-c6ccc(OCCCC)cc6)c(-c6ccc(OCCCC)cc6)c5n3[B-](F)(F)[N+]2=C4)cc1,general_only,0,train
seed41_independent_panel,11,202,E00_133_00512,CCCCOc1ccc(-c2oc3cc4n(c3c2-c2ccc(OCCCC)cc2)[B-](F)(F)[N+]2=Cc3cc5oc(-c6ccc(OCCCC)cc6)c(-c6ccc(OCCCC)cc6)c5n3[B-](F)(F)[N+]2=C4)cc1,general_only,0,train
seed41_independent_panel,11,202,E00_133_00513,CCCCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,general_only,3,train
seed41_independent_panel,11,202,E00_133_00514,CCCCc1cc(C(=O)CCC)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34,general_only,4,train
seed41_independent_panel,11,202,E00_133_00515,CCCCc1cc(C=O)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34,general_only,3,test
seed41_independent_panel,11,202,E00_133_00516,CCCCc1ccc(-n2c3c(c4c2c2c(n4-c4ccc(CCCC)cc4)-c4cc(F)ccc4NB2c2ccccc2)B(c2ccccc2)Nc2ccc(F)cc2-3)cc1,general_only,7,train
seed41_independent_panel,11,202,E00_133_00517,CCCCc1ccc(-n2c3c(c4c2c2c(n4-c4ccc(CCCC)cc4)-c4ccc(C(F)(F)F)cc4NB2c2ccccc2)B(c2ccccc2)Nc2cc(C(F)(F)F)ccc2-3)cc1,general_only,7,train
seed41_independent_panel,11,202,E00_133_00518,CCCCc1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3ccc4c(c3)S(=O)(=O)c3cc(-c5ccc(N(c6ccc(CCCC)cc6)c6ccc(CCCC)cc6)cc5)ccc3-4)cc2)cc1,general_only,5,train
seed41_independent_panel,11,202,E00_133_00519,CCCCc1ccc(N(c2ccc(CCCC)cc2)c2ccc3c(c2)S(=O)(=O)c2cc(N(c4ccc(CCCC)cc4)c4ccc(CCCC)cc4)ccc2-3)cc1,general_only,4,train
seed41_independent_panel,11,202,E00_133_00520,CCCCc1ccc2c(c1)c1cc(CCCC)ccc1n2-c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(-n4c5ccc(CCCC)cc5c5cc(CCCC)ccc54)cc3)cc2)cc1,general_only,7,test
seed41_independent_panel,11,202,E00_133_00521,CCCN1/C(=C\c2c(-c3ccc(N(C)C)cc3)c(=O)c2=O)C=Cc2ccccc21,general_only,7,train
seed41_independent_panel,11,202,E00_133_00522,CCCN1C(=O)c2c3c(c4c(c2C1=O)CCc1cc(-c2ccc(N(C)C)cc2)c(OC)cc1-4)-c1cc(OC)c(-c2ccc(N(C)C)cc2)cc1CC3,general_only,4,train
seed41_independent_panel,11,202,E00_133_00523,CCCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,general_only,3,train
seed41_independent_panel,11,202,E00_133_00524,CCN(CC)/C(C)=N\c1ccc2c3c(cccc13)C(=O)c1ccccc1-2,general_only,2,train
seed41_independent_panel,11,202,E00_133_00525,CCN(CC)c1ccc(-c2cc3c(s2)c(C(=O)OC)cc(=O)n3C)cc1,general_only,4,train
seed41_independent_panel,11,202,E00_133_00526,CCN(CC)c1ccc(-c2ccc(-c3nc(C#N)c4ccccc4n3)s2)cc1,general_only,5,train
seed41_independent_panel,11,202,E00_133_00527,CCN(CC)c1ccc(-c2ccc(-c3nc(N4CCOCC4)c4ccccc4n3)s2)cc1,general_only,5,train
seed41_independent_panel,11,202,E00_133_00528,CCN(CC)c1ccc(-c2ccc(-c3nc4ccccc4c(=O)[nH]3)s2)cc1,general_only,5,train
seed41_independent_panel,11,202,E00_133_00529,CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,general_only,6,test
seed41_independent_panel,11,202,E00_133_00530,CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,general_only,8,test
seed41_independent_panel,11,202,E00_133_00531,CCN(CC)c1ccc(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)c(O)c1,general_only,8,train
seed41_independent_panel,11,202,E00_133_00532,CCN(CC)c1ccc(/C=C/C(=O)c2c(O)cc(C)oc2=O)cc1,general_only,2,train
seed41_independent_panel,11,202,E00_133_00533,CCN(CC)c1ccc(/C=C/C2=[O+][B-](F)(F)Oc3c2c(=O)oc2cc(N(CC)CC)ccc32)cc1,general_only,1,train
seed41_independent_panel,11,202,E00_133_00534,CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)nc(N)n2)cc1,general_only,5,train
seed41_independent_panel,11,202,E00_133_00535,CCN(CC)c1ccc(/C=C/c2ccc(-c3ccc(/C=C/c4ccc(N(CC)CC)cc4)s3)s2)cc1,general_only,2,train
seed41_independent_panel,11,202,E00_133_00536,CCN(CC)c1ccc(OC)c(C=O)c1,general_only,4,train
seed41_independent_panel,11,202,E00_133_00537,CCN(CC)c1ccc([N+]2=Cc3ccc4c5c(ccc4c3O[B-]2(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)C=[N+](c2ccc(N(CC)CC)cc2)[B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)O5)cc1,general_only,0,train
seed41_independent_panel,11,202,E00_133_00538,CCN(CC)c1ccc([N+]2=Cc3ccc4c5c(ccc4c3O[B-]2(c2ccccc2)c2ccccc2)C=[N+](c2ccc(N(CC)CC)cc2)[B-](c2ccccc2)(c2ccccc2)O5)cc1,general_only,1,train
seed41_independent_panel,11,202,E00_133_00539,CCN(CC)c1ccc([N+]2=Cc3ccc4c5c(ccc4c3O[B-]2(c2ccccc2)c2ccccc2)C=[N+](c2ccc([N+](=O)[O-])cc2)[B-](c2ccccc2)(c2ccccc2)O5)cc1,general_only,1,train
seed41_independent_panel,11,202,E00_133_00540,CCN(CC)c1ccc2c(C#N)c(/C=C(\C#N)c3nc4ccccc4o3)c(=O)oc2c1,general_only,1,train
seed41_independent_panel,11,202,E00_133_00541,CCN(CC)c1ccc2c(C#N)c(/C=C(\C#N)c3nc4ccccc4s3)c(=O)oc2c1,general_only,1,train
seed41_independent_panel,11,202,E00_133_00542,CCN(CC)c1ccc2cc(-c3cc(SC)c(C#N)c(=O)o3)c(=O)oc2c1,general_only,2,test
seed41_independent_panel,11,202,E00_133_00543,CCN(CC)c1ccc2cc(-c3cn4ccccc4n3)c(=O)oc2c1,general_only,5,test
seed41_independent_panel,11,202,E00_133_00544,CCN(CC)c1ccc2cc(-c3csc(N)c3C#N)c(=O)oc2c1,general_only,6,train
seed41_independent_panel,11,202,E00_133_00545,CCN(CC)c1ccc2cc(-c3csc(NC(C)=O)c3C#N)c(=O)oc2c1,general_only,6,test
seed41_independent_panel,11,202,E00_133_00546,CCN(CC)c1ccc2cc(/C(Cl)=C/C=C/C(=C(C#N)C#N)c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(=O)oc2c1,general_only,1,train
seed41_independent_panel,11,202,E00_133_00547,CCN(CC)c1ccc2cc(/C(Cl)=C/C=C/C(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,general_only,1,train
seed41_independent_panel,11,202,E00_133_00548,CCN(CC)c1ccc2cc(/C=C(\C#N)c3nc4ccccc4o3)c(=O)oc2c1,general_only,2,train
seed41_independent_panel,11,202,E00_133_00549,CCN(CC)c1ccc2cc(/C=C(\C#N)c3nc4ccccc4s3)c(=O)oc2c1,general_only,1,train
seed41_independent_panel,11,202,E00_133_00550,CCN(CC)c1ccc2cc(/C=C/C(=C(C#N)C#N)c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(=O)oc2c1,general_only,1,train
seed41_independent_panel,11,202,E00_133_00551,CCN(CC)c1ccc2cc(/C=C/C(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,general_only,1,train
seed41_independent_panel,11,202,E00_133_00552,CCN(CC)c1ccc2cc(/C=C/C(=O)/C=C(O)/C=C/c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,general_only,1,train
seed41_independent_panel,11,202,E00_133_00553,CCN(CC)c1ccc2cc(/C=C/C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,general_only,3,test
seed41_independent_panel,11,202,E00_133_00554,CCN(CC)c1ccc2cc(/C=C/C(O)=C/C(C)=O)c(=O)oc2c1,general_only,3,train
seed41_independent_panel,11,202,E00_133_00555,CCN(CC)c1ccc2cc(/C=C/C(O)=C3\CC/C(=C\c4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,general_only,1,train
seed41_independent_panel,11,202,E00_133_00556,CCN(CC)c1ccc2cc(/C=C/C3=C4CC/C(=C\c5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,general_only,0,test
seed41_independent_panel,11,202,E00_133_00557,CCN(CC)c1ccc2cc(/C=C/C3=CC(/C=C/c4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,general_only,0,test
seed41_independent_panel,11,202,E00_133_00558,CCN(CC)c1ccc2cc(/C=C/c3cccc[n+]3CCCS(=O)(=O)[O-])c(=O)oc2c1,general_only,1,train
seed41_independent_panel,11,202,E00_133_00559,CCN(CC)c1ccc2ccc(=O)oc2c1,general_only,8,train
seed41_independent_panel,11,202,E00_133_00560,CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,general_only,1,test
seed41_independent_panel,11,202,E00_133_00561,CCN(CC)c1cccc(C=O)c1,general_only,6,test
seed41_independent_panel,11,202,E00_133_00562,CCN1/C(=C\C2=C([O-])/C(=C/C3=[N+](CC)c4c(ccc5ccc(C)nc45)C3(C)C)C2=O)C(C)(C)c2ccc3ccc(C)nc3c21,general_only,0,train
seed41_independent_panel,11,202,E00_133_00563,CCN1/C(=C\c2c(-c3ccc(N(C)C)cc3)c(=O)c2=O)C=Cc2ccccc21,general_only,8,train
seed41_independent_panel,11,202,E00_133_00564,CCN1c2ccc(/C=C(\C#N)c3ccccc3)cc2Sc2cc(/C=C(\C#N)c3ccccc3)ccc21,general_only,3,train
seed41_independent_panel,11,202,E00_133_00565,CCN1c2ccc(/C=N/Nc3ccccn3)cc2Sc2cc(-c3ccc(C#N)cc3)ccc21,general_only,5,train
seed41_independent_panel,11,202,E00_133_00566,CCN1c2ccc(/C=N/Nc3ccccn3)cc2Sc2cc(-c3ccc(OC)cc3)ccc21,general_only,6,train
seed41_independent_panel,11,202,E00_133_00567,CCN1c2ccc(/C=N/Nc3ccccn3)cc2Sc2cc(-c3cccc4ccccc34)ccc21,general_only,6,train
seed41_independent_panel,11,202,E00_133_00568,CCN1c2ccc(/C=N/Nc3ccccn3)cc2Sc2cc(-c3ccccc3)ccc21,general_only,6,train
seed41_independent_panel,11,202,E00_133_00569,CCN1c2ccc(/C=N/Nc3ccccn3)cc2Sc2cc(/C=N/Nc3ccccn3)ccc21,general_only,5,train
seed41_independent_panel,11,202,E00_133_00570,CCN1c2ccccc2Sc2cc(/C=C(\C#N)c3ccccc3)ccc21,general_only,4,test
seed41_independent_panel,11,202,E00_133_00571,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(/C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1,general_only,2,train
seed41_independent_panel,11,202,E00_133_00572,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,general_only,2,train
seed41_independent_panel,11,202,E00_133_00573,CCOC(=O)/C(C#N)=C/c1cc2c3ccccc3n(C)c2cc1OC,general_only,6,test
seed41_independent_panel,11,202,E00_133_00574,CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(C)cc1,general_only,6,train
seed41_independent_panel,11,202,E00_133_00575,CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(OC)cc1,general_only,6,test
seed41_independent_panel,11,202,E00_133_00576,CCOC(=O)/C(C#N)=C\c1cn(-c2ccccc2)nc1-c1ccccc1,general_only,8,train
seed41_independent_panel,11,202,E00_133_00577,CCOC(=O)/C=C/c1ccc(N(C)C)cc1,general_only,8,train
seed41_independent_panel,11,202,E00_133_00578,CCOC(=O)C(C(=O)OCC)C1=[N+]2C(=C(c3ccc(C)cc3)c3ccc(C(C(=O)OCC)C(=O)OCC)n3[B-]2(F)F)C=C1,general_only,2,train
seed41_independent_panel,11,202,E00_133_00579,CCOC(=O)C(C(=O)OCC)C1=[N+]2C(=C(c3ccc(C)cc3)c3ccc(Cl)n3[B-]2(F)F)C=C1,general_only,2,train
