canonical_structure_group_id,canonical_smiles,InChIKey,aliases,references,solvent,n_measurements,E00_mean,E00_median,E00_std,E00_min,E00_max,E00_range,primary_target,source_domain_status,generic_bemis_murcko_scaffold,bemis_murcko_scaffold,CzBN_domain_status,CzBN_substituent_family,CzBN_structural_cluster
E00_133_00215,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1nc2ccccc2nc1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)ccc21,OHTPNTMVBWLJAG-UHFFFAOYSA-N,,DOI: 10.1021/acs.jpclett.8b00136,toluene,1,2.65618419205391,2.65618419205391,0.0,2.65618419205391,2.65618419205391,0.0,2.65618419205391,general_only,C1CCC2CC(C3C4CCCCC4C4CCCCC43)C(C3C4CCCCC4C4CCCCC43)CC2C1,c1ccc2nc(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)nc2c1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00216,CC(C)(C)c1ccc2c(c1)c1cc3c4cc(C(C)(C)C)ccc4c4c5c6ccc(C(C)(C)C)cc6c6cc7c8cc(C(C)(C)C)ccc8c8c2c1c(c34)c(c78)c65,PFPFHKQGWPNSRM-UHFFFAOYSA-N,,10.1021/jo0613939,toluene,1,2.0404199999162693,2.0404199999162693,0.0,2.0404199999162693,2.0404199999162693,0.0,2.0404199999162693,general_only,C1CCC2C(C1)C1CC3C4CCCCC4C4C5C6CCCCC6C6CC7C8CCCCC8C8C2C1C(C34)C(C78)C65,c1ccc2c(c1)c1cc3c4ccccc4c4c5c6ccccc6c6cc7c8ccccc8c8c2c1c(c34)c(c78)c65,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00217,CC(C)(C)c1ccc2c(c1)sc1[n+]2[B-](F)(F)n2c(c3cccc4c(Br)ccc2c43)=C1C#N,UUGYCEODRBQPMF-UHFFFAOYSA-N,,DOI: 10.1021/ol503379c,toluene,1,2.2430481274676244,2.2430481274676244,0.0,2.2430481274676244,2.2430481274676244,0.0,2.2430481274676244,general_only,C1CCC2C(C1)CC1CC3C(CC12)C1CCCC2CCCC3C21,[BH2-]1n2c(c3cccc4cccc2c43)=Cc2sc3ccccc3[n+]21,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00218,CC(C)(C)c1ccc2c(c1)sc1[n+]2[B-](F)(F)n2c(c3cccc4c(Br)ccc2c43)=N1,GAHMYYSFIMQOSL-UHFFFAOYSA-N,,DOI: 10.1021/ol503379c,toluene,1,2.4281860265489437,2.4281860265489437,0.0,2.4281860265489437,2.4281860265489437,0.0,2.4281860265489437,general_only,C1CCC2C(C1)CC1CC3C(CC12)C1CCCC2CCCC3C21,[BH2-]1n2c(c3cccc4cccc2c43)=Nc2sc3ccccc3[n+]21,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00219,CC(C)(C)c1ccc2c(c1)sc1[n+]2[B-](F)(F)n2c(c3cccc4cccc2c43)=C1C#N,GPALQXLVYDHWBZ-UHFFFAOYSA-N,,DOI: 10.1021/ol503379c,toluene,1,2.3096373632091014,2.3096373632091014,0.0,2.3096373632091014,2.3096373632091014,0.0,2.3096373632091014,general_only,C1CCC2C(C1)CC1CC3C(CC12)C1CCCC2CCCC3C21,[BH2-]1n2c(c3cccc4cccc2c43)=Cc2sc3ccccc3[n+]21,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00220,CC(C)(C)c1ccc2c(c1)sc1[n+]2[B-](F)(F)n2c(c3cccc4cccc2c43)=N1,LHFFBXZCXRCOCQ-UHFFFAOYSA-N,,DOI: 10.1021/ol503379c,toluene,1,2.5010166072968003,2.5010166072968003,0.0,2.5010166072968003,2.5010166072968003,0.0,2.5010166072968003,general_only,C1CCC2C(C1)CC1CC3C(CC12)C1CCCC2CCCC3C21,[BH2-]1n2c(c3cccc4cccc2c43)=Nc2sc3ccccc3[n+]21,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00221,CC(C)(C)c1ccc2c3c(c4ccc(C(C)(C)C)cc4c2c1)=[N+]1C(=C(c2ccccc2)c2c(Br)c4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc5c4n2[B-]1(F)F)C=3Br,MULQPAHVORSYDM-UHFFFAOYSA-N,,DOI: 10.1021/acs.joc.9b01425,toluene,1,1.7643832289273678,1.7643832289273678,0.0,1.7643832289273678,1.7643832289273678,0.0,1.7643832289273678,general_only,C1CCC(C2C3CC4C5CCCCC5C5CCCCC5C4C3CC3C2CC2C4CCCCC4C4CCCCC4C23)CC1,[BH2-]1n2c(cc3c4ccccc4c4ccccc4c32)C(c2ccccc2)=C2C=c3c(c4ccccc4c4ccccc34)=[N+]12,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00222,CC(C)(C)c1ccc2c3c(c4ccc(C(C)(C)C)cc4c2c1)=[N+]1C(=C(c2ccccc2)c2cc4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc5c4n2[B-]1(F)F)C=3,IXEGPXLCWVEIQP-UHFFFAOYSA-N,,DOI: 10.1021/acs.joc.9b01425,toluene,1,1.7629369753163764,1.7629369753163764,0.0,1.7629369753163764,1.7629369753163764,0.0,1.7629369753163764,general_only,C1CCC(C2C3CC4C5CCCCC5C5CCCCC5C4C3CC3C2CC2C4CCCCC4C4CCCCC4C23)CC1,[BH2-]1n2c(cc3c4ccccc4c4ccccc4c32)C(c2ccccc2)=C2C=c3c(c4ccccc4c4ccccc34)=[N+]12,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00223,CC(C)(C)c1ccc2oc(-c3ccc(-c4nc5cc(C(C)(C)C)ccc5o4)s3)nc2c1,AIXZBGVLNVRQSS-UHFFFAOYSA-N,,dx.doi.org/10.1021/jp207136k,toluene,1,3.0775075987841944,3.0775075987841944,0.0,3.0775075987841944,3.0775075987841944,0.0,3.0775075987841944,general_only,C1CCC2CC(C3CCC(C4CC5CCCCC5C4)C3)CC2C1,c1ccc2oc(-c3ccc(-c4nc5ccccc5o4)s3)nc2c1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00224,CC(C)(C)c1ccccc1N(c1ccccc1)c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(N(c4ccccc4)c4ccccc4C(C)(C)C)cc3)cc2)cc1,ZWXMFBCCCZLNCK-UHFFFAOYSA-N,,DOI: 10.1021/acs.chemmater.7b02964,toluene,1,3.178005591798695,3.178005591798695,0.0,3.178005591798695,3.178005591798695,0.0,3.178005591798695,general_only,CC(C)(C1CCC(C(C2CCCCC2)C2CCCCC2)CC1)C1CCC(C(C)(C)C2CCC(C(C3CCCCC3)C3CCCCC3)CC2)CC1,O=S(=O)(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(S(=O)(=O)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00225,CC(C)(c1ccccc1)c1ccc(N(c2ccc(C(C)(C)c3ccccc3)cc2)c2ccc3c(c2)c2cc(N(c4ccc(C(C)(C)c5ccccc5)cc4)c4ccc(C(C)(C)c5ccccc5)cc4)cc4c2n3-c2cc(-c3cc(-c5ccccc5)nc(-c5ccccc5)n3)cc3c2B4c2cc(N(c4ccc(C(C)(C)c5ccccc5)cc4)c4ccc(C(C)(C)c5ccccc5)cc4)cc4c5cc(N(c6ccc(C(C)(C)c7ccccc7)cc6)c6ccc(C(C)(C)c7ccccc7)cc6)ccc5n-3c24)cc1,AIWHKJWGLDRGBP-UHFFFAOYSA-N,BN-R1,"Adv. Optical Mater. 2023, 2302811",toluene,1,2.119027622247107,2.119027622247107,0.0,2.119027622247107,2.119027622247107,0.0,2.119027622247107,MR_TADF_only,C1CCC(CC2CCC(C(C3CCC(CC4CCCCC4)CC3)C3CCC4C(C3)C3CC(C(C5CCC(CC6CCCCC6)CC5)C5CCC(CC6CCCCC6)CC5)CC5C3C4C3CC(C4CC(C6CCCCC6)CC(C6CCCCC6)C4)CC4C6C7CCC(C(C8CCC(CC9CCCCC9)CC8)C8CCC(CC9CCCCC9)CC8)CC7C7CC(C(C8CCC(CC9CCCCC9)CC8)C8CCC(CC9CCCCC9)CC8)CC(C76)C5C34)CC2)CC1,c1ccc(Cc2ccc(N(c3ccc(Cc4ccccc4)cc3)c3ccc4c(c3)c3cc(N(c5ccc(Cc6ccccc6)cc5)c5ccc(Cc6ccccc6)cc5)cc5c3n4-c3cc(-c4cc(-c6ccccc6)nc(-c6ccccc6)n4)cc4c3B5c3cc(N(c5ccc(Cc6ccccc6)cc5)c5ccc(Cc6ccccc6)cc5)cc5c6cc(N(c7ccc(Cc8ccccc8)cc7)c7ccc(Cc8ccccc8)cc7)ccc6n-4c35)cc2)cc1,exact_CzBN_core_derivative,nitrogen_heteroaryl,CZBN_CLUSTER_09
E00_133_00226,CC(C)(c1ccccc1)c1ccc(N(c2ccc(C(C)(C)c3ccccc3)cc2)c2ccc3c(c2)c2cc(N(c4ccc(C(C)(C)c5ccccc5)cc4)c4ccc(C(C)(C)c5ccccc5)cc4)cc4c2n3-c2cc(-c3cnc(-c5ccccc5)nc3)cc3c2B4c2cc(N(c4ccc(C(C)(C)c5ccccc5)cc4)c4ccc(C(C)(C)c5ccccc5)cc4)cc4c5cc(N(c6ccc(C(C)(C)c7ccccc7)cc6)c6ccc(C(C)(C)c7ccccc7)cc6)ccc5n-3c24)cc1,PMOBSQJPXJMCAK-UHFFFAOYSA-N,BN-R3,"Adv. Optical Mater. 2023, 2302811",toluene,1,2.1912159211429287,2.1912159211429287,0.0,2.1912159211429287,2.1912159211429287,0.0,2.1912159211429287,MR_TADF_only,C1CCC(CC2CCC(C(C3CCC(CC4CCCCC4)CC3)C3CCC4C(C3)C3CC(C(C5CCC(CC6CCCCC6)CC5)C5CCC(CC6CCCCC6)CC5)CC5C3C4C3CC(C4CCC(C6CCCCC6)CC4)CC4C6C7CCC(C(C8CCC(CC9CCCCC9)CC8)C8CCC(CC9CCCCC9)CC8)CC7C7CC(C(C8CCC(CC9CCCCC9)CC8)C8CCC(CC9CCCCC9)CC8)CC(C76)C5C34)CC2)CC1,c1ccc(Cc2ccc(N(c3ccc(Cc4ccccc4)cc3)c3ccc4c(c3)c3cc(N(c5ccc(Cc6ccccc6)cc5)c5ccc(Cc6ccccc6)cc5)cc5c3n4-c3cc(-c4cnc(-c6ccccc6)nc4)cc4c3B5c3cc(N(c5ccc(Cc6ccccc6)cc5)c5ccc(Cc6ccccc6)cc5)cc5c6cc(N(c7ccc(Cc8ccccc8)cc7)c7ccc(Cc8ccccc8)cc7)ccc6n-4c35)cc2)cc1,exact_CzBN_core_derivative,nitrogen_heteroaryl,CZBN_CLUSTER_09
E00_133_00227,CC(C)(c1ccccc1)c1ccc(N(c2ccc(C(C)(C)c3ccccc3)cc2)c2ccc3c(c2)c2cc(N(c4ccc(C(C)(C)c5ccccc5)cc4)c4ccc(C(C)(C)c5ccccc5)cc4)cc4c2n3-c2cc(-c3nc(-c5ccccc5)cc(-c5ccccc5)n3)cc3c2B4c2cc(N(c4ccc(C(C)(C)c5ccccc5)cc4)c4ccc(C(C)(C)c5ccccc5)cc4)cc4c5cc(N(c6ccc(C(C)(C)c7ccccc7)cc6)c6ccc(C(C)(C)c7ccccc7)cc6)ccc5n-3c24)cc1,RXABAGGGUNDNJG-UHFFFAOYSA-N,BN-R2,"Adv. Optical Mater. 2023, 2302811",toluene,1,2.145219653697778,2.145219653697778,0.0,2.145219653697778,2.145219653697778,0.0,2.145219653697778,MR_TADF_only,C1CCC(CC2CCC(C(C3CCC(CC4CCCCC4)CC3)C3CCC4C(C3)C3CC(C(C5CCC(CC6CCCCC6)CC5)C5CCC(CC6CCCCC6)CC5)CC5C3C4C3CC(C4CC(C6CCCCC6)CC(C6CCCCC6)C4)CC4C6C7CCC(C(C8CCC(CC9CCCCC9)CC8)C8CCC(CC9CCCCC9)CC8)CC7C7CC(C(C8CCC(CC9CCCCC9)CC8)C8CCC(CC9CCCCC9)CC8)CC(C76)C5C34)CC2)CC1,c1ccc(Cc2ccc(N(c3ccc(Cc4ccccc4)cc3)c3ccc4c(c3)c3cc(N(c5ccc(Cc6ccccc6)cc5)c5ccc(Cc6ccccc6)cc5)cc5c3n4-c3cc(-c4nc(-c6ccccc6)cc(-c6ccccc6)n4)cc4c3B5c3cc(N(c5ccc(Cc6ccccc6)cc5)c5ccc(Cc6ccccc6)cc5)cc5c6cc(N(c7ccc(Cc8ccccc8)cc7)c7ccc(Cc8ccccc8)cc7)ccc6n-4c35)cc2)cc1,exact_CzBN_core_derivative,nitrogen_heteroaryl,CZBN_CLUSTER_09
E00_133_00228,CC(C)CCCCN1CCc2c1ccc1c3c(ccc21)C(=O)CCC3,OJTWRLDRDVIRFB-UHFFFAOYSA-N,,https://doi.org/10.1016/j.jphotochem.2012.04.011,toluene,1,3.0564640246248556,3.0564640246248556,0.0,3.0564640246248556,3.0564640246248556,0.0,3.0564640246248556,general_only,CC1CCCC2C1CCC1C3CCCC3CCC21,O=C1CCCc2c1ccc1c3c(ccc21)NCC3,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00229,CC(C)CCCCN1CCc2c1ccc1c3c(ccc21)CCCC3=O,KVDJPLMEBCTARW-UHFFFAOYSA-N,,https://doi.org/10.1016/j.jphotochem.2012.04.011,toluene,1,2.574532635040084,2.574532635040084,0.0,2.574532635040084,2.574532635040084,0.0,2.574532635040084,general_only,CC1CCCC2CCC3C4CCCC4CCC3C12,O=C1CCCc2ccc3c4c(ccc3c21)NCC4,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00230,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)Oc5cc(/C=C/C=C/c6ccc(N(C)C)cc6)ccc5[N+](=O)[O-])CC[C@]4(C)[C@H]3CC[C@]12C,AOKMDKCXNKOIDJ-QVERNMHWSA-N,,https://doi.org/10.1016/j.jphotochem.2014.02.013,toluene,1,2.4106702283562433,2.4106702283562433,0.0,2.4106702283562433,2.4106702283562433,0.0,2.4106702283562433,general_only,CC(CC1CCCC(CCCCC2CCCCC2)C1)CC1CCC2C(CCC3C4CCCC4CCC23)C1,O=C(Oc1cccc(/C=C/C=C/c2ccccc2)c1)O[C@H]1CCC2C(=CC[C@H]3[C@@H]4CCCC4CC[C@H]23)C1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00231,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)Oc5cc(/C=C/c6ccc(N(C)C)cc6)ccc5[N+](=O)[O-])CC[C@]4(C)[C@H]3CC[C@]12C,FBAHXZNCNGFYFH-ZXHDDSFKSA-N,,https://doi.org/10.1016/j.jphotochem.2014.02.013,toluene,1,2.649997771538084,2.649997771538084,0.0,2.649997771538084,2.649997771538084,0.0,2.649997771538084,general_only,CC(CC1CCCC(CCC2CCCCC2)C1)CC1CCC2C(CCC3C4CCCC4CCC23)C1,O=C(Oc1cccc(/C=C/c2ccccc2)c1)O[C@H]1CCC2C(=CC[C@H]3[C@@H]4CCCC4CC[C@H]23)C1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00232,CC(C)[Si](C#Cc1c2ccc(C(C)(C)C)cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2ccc(C(C)(C)C)cc12)(C(C)C)C(C)C,PMYVLQSBMYSIMQ-UHFFFAOYSA-N,,DOI: 10.1021/acs.joc.8b00311,toluene,1,2.753993295208046,2.753993295208046,0.0,2.753993295208046,2.753993295208046,0.0,2.753993295208046,general_only,C1CCC2CC3CCCCC3CC2C1,c1ccc2cc3ccccc3cc2c1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00233,CC(C)[Si](C#Cc1c2ccc(C(C)(C)C)cc2c(C#Cc2c3ccc(C(C)(C)C)cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3ccc(C(C)(C)C)cc23)c2ccc(C(C)(C)C)cc12)(C(C)C)C(C)C,JTTYJZNFSLORRW-UHFFFAOYSA-N,,DOI: 10.1021/acs.joc.8b00311,toluene,1,2.3314943292465267,2.3314943292465267,0.0,2.3314943292465267,2.3314943292465267,0.0,2.3314943292465267,general_only,C1CCC2C(C1)CC1CCCCC1C2CCC1C2CCCCC2CC2CCCCC21,C(#Cc1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00234,CC(C)[Si](C#Cc1c2ccc(C(C)(C)C)cc2c(C#Cc2c3ccc(C(C)(C)C)cc3c(C#Cc3c4ccc(C(C)(C)C)cc4c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4ccc(C(C)(C)C)cc34)c3ccc(C(C)(C)C)cc23)c2ccc(C(C)(C)C)cc12)(C(C)C)C(C)C,RILKIVSLSWQZSU-UHFFFAOYSA-N,,DOI: 10.1021/acs.joc.8b00311,toluene,1,2.1403508771929824,2.1403508771929824,0.0,2.1403508771929824,2.1403508771929824,0.0,2.1403508771929824,general_only,C1CCC2C(C1)CC1CCCCC1C2CCC1C2CCCCC2C(CCC2C3CCCCC3CC3CCCCC32)C2CCCCC21,C(#Cc1c2ccccc2c(C#Cc2c3ccccc3cc3ccccc23)c2ccccc12)c1c2ccccc2cc2ccccc12,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00235,CC(C)[Si](C#Cc1c2ccccc2c(C#Cc2c3ccccc3c(C#Cc3c4ccccc4c(C#Cc4c5ccccc5c(C#C[Si](C(C)C)(C(C)C)C(C)C)c5ccccc45)c4ccccc34)c3ccccc23)c2ccccc12)(C(C)C)C(C)C,VZJUTEIOUADBAF-UHFFFAOYSA-N,,DOI: 10.1021/acs.joc.8b00311,toluene,1,2.0833544935926733,2.0833544935926733,0.0,2.0833544935926733,2.0833544935926733,0.0,2.0833544935926733,general_only,C1CCC2C(C1)CC1CCCCC1C2CCC1C2CCCCC2C(CCC2C3CCCCC3C(CCC3C4CCCCC4CC4CCCCC43)C3CCCCC32)C2CCCCC21,C(#Cc1c2ccccc2c(C#Cc2c3ccccc3c(C#Cc3c4ccccc4cc4ccccc34)c3ccccc23)c2ccccc12)c1c2ccccc2cc2ccccc12,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00236,CC(C)[Si](C#Cc1c2ccccc2c(C#Cc2c3ccccc3c(C#Cc3c4ccccc4c(C#Cc4c5ccccc5c(C#Cc5c6ccccc6c(C#C[Si](C(C)C)(C(C)C)C(C)C)c6ccccc56)c5ccccc45)c4ccccc34)c3ccccc23)c2ccccc12)(C(C)C)C(C)C,JGOGWYODIXQVKZ-UHFFFAOYSA-N,,DOI: 10.1021/acs.joc.8b00311,toluene,1,2.0550136505192684,2.0550136505192684,0.0,2.0550136505192684,2.0550136505192684,0.0,2.0550136505192684,general_only,C1CCC2C(C1)CC1CCCCC1C2CCC1C2CCCCC2C(CCC2C3CCCCC3C(CCC3C4CCCCC4C(CCC4C5CCCCC5CC5CCCCC54)C4CCCCC43)C3CCCCC32)C2CCCCC21,C(#Cc1c2ccccc2c(C#Cc2c3ccccc3c(C#Cc3c4ccccc4c(C#Cc4c5ccccc5cc5ccccc45)c4ccccc34)c3ccccc23)c2ccccc12)c1c2ccccc2cc2ccccc12,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00237,CC(C)[Si](C#Cc1c2ccccc2c(C#Cc2c3ccccc3c(C#Cc3c4ccccc4c(C#Cc4c5ccccc5c(C#Cc5c6ccccc6c(C#Cc6c7ccccc7c(C#C[Si](C(C)C)(C(C)C)C(C)C)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)c3ccccc23)c2ccccc12)(C(C)C)C(C)C,JYXFIUPAGZLOMU-UHFFFAOYSA-N,,DOI: 10.1021/acs.joc.8b00311,toluene,1,2.0383231528742365,2.0383231528742365,0.0,2.0383231528742365,2.0383231528742365,0.0,2.0383231528742365,general_only,C1CCC2C(C1)CC1CCCCC1C2CCC1C2CCCCC2C(CCC2C3CCCCC3C(CCC3C4CCCCC4C(CCC4C5CCCCC5C(CCC5C6CCCCC6CC6CCCCC65)C5CCCCC54)C4CCCCC43)C3CCCCC32)C2CCCCC21,C(#Cc1c2ccccc2c(C#Cc2c3ccccc3c(C#Cc3c4ccccc4c(C#Cc4c5ccccc5c(C#Cc5c6ccccc6cc6ccccc56)c5ccccc45)c4ccccc34)c3ccccc23)c2ccccc12)c1c2ccccc2cc2ccccc12,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00238,CC(C)[Si](C#Cc1ccc(-c2c3cccc4c5cccc6c(-c7ccc(C#C[Si](C(C)C)(C(C)C)C(C)C)cc7)c7cccc8c9cccc2c9c(c34)c(c65)c78)cc1)(C(C)C)C(C)C,HFTKHJTYCRHDKQ-UHFFFAOYSA-N,,DOI: 10.1021/jo902413h,toluene,1,1.6861531407611188,1.6861531407611188,0.0,1.6861531407611188,1.6861531407611188,0.0,1.6861531407611188,general_only,C1CCC(C2C3CCCC4C5CCCC6C(C7CCCCC7)C7CCCC8C9CCCC2C9C(C43)C(C56)C87)CC1,c1ccc(-c2c3cccc4c5cccc6c(-c7ccccc7)c7cccc8c9cccc2c9c(c34)c(c65)c78)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00239,CC(C)c1cc(C(C)C)c(-c2cc3c4c(c2)-n2c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)cc(c52)B4c2cc(C(C)(C)C)cc4c5cc(C(C)(C)C)ccc5n-3c24)c(C(C)C)c1,OMJQXTHCZGWUPP-UHFFFAOYSA-N,TiP-DtCzB,"J. Mater. Chem. C, 2022, 10, 15408–15415",toluene,1,2.6388832289643247,2.6388832289643247,0.0,2.6388832289643247,2.6388832289643247,0.0,2.6388832289643247,MR_TADF_only,C1CCC(C2CC3C4C5CCCCC5C5CCCC(C54)C4C5CCCC6C7CCCCC7C(C(C2)C34)C65)CC1,c1ccc(-c2cc3c4c(c2)-n2c5ccccc5c5cccc(c52)B4c2cccc4c5ccccc5n-3c24)cc1,exact_CzBN_core_derivative,aryl_expansion,CZBN_CLUSTER_41
E00_133_00240,CC(C)c1cc(C(C)C)c(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)c(C(C)C)c1,YULHZGAHJAFGLB-UHFFFAOYSA-N,,DOI: 10.1021/jo201488v,toluene,1,3.4680917459822123,3.4680917459822123,0.0,3.4680917459822123,3.4680917459822123,0.0,3.4680917459822123,general_only,C1CCC(C2CCC(C3CCC(C4C5CCCCC5C5CCCCC54)CC3)C2)CC1,c1ccc(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00241,CC(C)c1cc(C(C)C)c(B2c3ccccc3Oc3cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc32)c(C(C)C)c1,MWSJDTVAEQFZMK-UHFFFAOYSA-N,,DOI: 10.1039/C5CC00307E,toluene,1,2.7272815065185902,2.7272815065185902,0.0,2.7272815065185902,2.7272815065185902,0.0,2.7272815065185902,general_only,C1CCC(C2C3CCCCC3CC3CC(C4C5CCCCC5CC5CCCCC54)CCC32)CC1,c1ccc(B2c3ccccc3Oc3cc(N4c5ccccc5Cc5ccccc54)ccc32)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00242,CC(C)c1cc(C(C)C)c(B2c3ccccc3Oc3cc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)ccc32)c(C(C)C)c1,MWVWJNYTBBAHFV-UHFFFAOYSA-N,,DOI: 10.1039/C5CC00307E,toluene,1,2.8015095879232965,2.8015095879232965,0.0,2.8015095879232965,2.8015095879232965,0.0,2.8015095879232965,general_only,C1CCC(C2C3CCCCC3CC3CC(C4C5CCCCC5C5(C6CCCCC6C6CCCCC65)C5CCCCC45)CCC32)CC1,c1ccc(B2c3ccccc3Oc3cc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)ccc32)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00243,CC(C)c1cc(C(C)C)c(B2c3ccccc3Oc3cc(N4c5ccccc5C5(c6ccccc6Oc6ccccc65)c5ccccc54)ccc32)c(C(C)C)c1,YDFIZJQWKNBDRK-UHFFFAOYSA-N,,DOI: 10.1039/C5CC00307E,toluene,1,2.8199442833589172,2.8199442833589172,0.0,2.8199442833589172,2.8199442833589172,0.0,2.8199442833589172,general_only,C1CCC(C2C3CCCCC3CC3CC(C4C5CCCCC5C5(C6CCCCC6CC6CCCCC65)C5CCCCC45)CCC32)CC1,c1ccc(B2c3ccccc3Oc3cc(N4c5ccccc5C5(c6ccccc6Oc6ccccc65)c5ccccc54)ccc32)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00244,CC(C)c1cccc(C(C)C)c1N1C(=O)c2cc(Cl)c3c4c(Cl)cc5c6c(cc(Cl)c(c7c(Cl)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,LELHJBGISZKCNW-UHFFFAOYSA-N,,DOI: 10.1021/acs.joc.9b01131,toluene,1,2.3086568570399315,2.3086568570399315,0.0,2.3086568570399315,2.3086568570399315,0.0,2.3086568570399315,general_only,CC1C2CCC3C4CCC5C(C)C(C6CCCCC6)C(C)C6CCC(C7CCC(C(C)C1C1CCCCC1)C2C37)C4C56,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccccc1)c64)C(=O)N(c1ccccc1)C5=O,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_00245,CC(C)c1cccc(C(C)C)c1N1C(=O)c2cc(Oc3ccc(C(C)(C)C)cc3)c3c4c(Oc5ccc(C(C)(C)C)cc5)cc5c6c(cc(Oc7ccc(C(C)(C)C)cc7)c(c7c(Oc8ccc(C(C)(C)C)cc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,FWBMUFREAVBYDX-UHFFFAOYSA-N,,DOI: 10.1021/acs.joc.9b01131,toluene,1,2.081855596339062,2.081855596339062,0.0,2.081855596339062,2.081855596339062,0.0,2.081855596339062,general_only,CC1C2CC(CC3CCCCC3)C3C4C(CC5CCCCC5)CC5C(C)C(C6CCCCC6)C(C)C6CC(CC7CCCCC7)C(C7C(CC8CCCCC8)CC(C(C)C1C1CCCCC1)C2C37)C4C56,O=C1c2cc(Oc3ccccc3)c3c4c(Oc5ccccc5)cc5c6c(cc(Oc7ccccc7)c(c7c(Oc8ccccc8)cc(c2c37)C(=O)N1c1ccccc1)c64)C(=O)N(c1ccccc1)C5=O,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
